unique_employee_ids,stillExists,companyAlias,is_train,vote_cnt,vote_avg,vote_std,vote_p50,vote_p75,votes_monday_cnt,votes_monday_avg,votes_monday_std,votes_monday_p50,votes_monday_p75,votes_friday_cnt,votes_friday_avg,votes_friday_std,votes_friday_p50,votes_friday_p75,acpt_likes_cnt,acpt_likes_avg,acpt_likes_std,acpt_likes_p50,acpt_likes_p75,acpt_dislikes_cnt,acpt_dislikes_avg,acpt_dislikes_std,acpt_dislikes_p50,acpt_dislikes_p75,len_txt_cnt,len_txt_avg,len_txt_std,len_txt_p50,len_txt_p75,comment_weekend_cnt,comment_weekday_cnt,comment_morning_cnt,comment_night_cnt,comment_lunch_cnt,gv_liked_cnt,gv_disliked_cnt,reaction_cnt,turn_over_rate,vote_company_cnt,vote_company_avg,vote_company_std,vote_company_p50,vote_company_p75,comment_per_emp_avg,comment_len_per_emp_avg,comment_per_emp_p50,comment_len_per_emp_p50,gv_liked_per_emp_avg,gv_disliked_per_emp_avg,gv_liked_per_emp_p50,gv_disliked_per_emp_p50
-22_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,8.0,13.5,5.68205194324324,12.5,17.25,6.0,12.666666666666666,6.470445631227162,9.0,18.0,8.0,232.25,119.34433974249232,199.0,259.25,4.0,4.0,2.0,2.0,0.0,57.0,15.0,72.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
22_54e52607e4b01191dc064966,True,54e52607e4b01191dc064966,1,13.0,2.230769230769231,0.9268086959962984,3.0,3.0,4.0,2.75,0.49999999999999994,3.0,3.0,1.0,1.0,,1.0,1.0,4.0,12.0,10.392304845413264,12.0,21.0,2.0,21.0,0.0,21.0,21.0,4.0,149.0,159.34867429633672,149.0,287.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-23_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,0,,,,,,,,,,,,,,,,60.0,6.766666666666667,4.477312551477261,5.5,8.0,38.0,6.684210526315789,4.15968594941061,6.0,8.0,60.0,53.733333333333334,69.60466248426195,24.5,69.0,2.0,58.0,0.0,40.0,8.0,96.0,27.0,123.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
23_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,0,8.0,2.25,1.164964745021435,2.0,2.5,0.0,,,,,1.0,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-24_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
24_54e52607e4b01191dc064966,True,54e52607e4b01191dc064966,1,247.0,2.4008097165991904,0.9612826755664688,3.0,3.0,44.0,2.1818181818181817,0.9947005456295311,3.0,3.0,41.0,2.4878048780487805,1.0030441470721065,3.0,3.0,8.0,9.0,13.027443560203425,2.5,10.5,4.0,15.5,16.743157806499145,15.5,30.0,8.0,51.0,37.75863193647627,36.5,64.75,0.0,8.0,2.0,4.0,0.0,25.0,1.0,26.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-25_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,0,,,,,,,,,,,,,,,,6.0,16.666666666666668,4.926120853842977,14.0,20.75,4.0,13.5,0.5773502691896257,13.5,14.0,6.0,281.6666666666667,254.78670818287728,161.0,495.5,2.0,4.0,0.0,2.0,2.0,59.0,15.0,74.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
25_54e52607e4b01191dc064966,True,54e52607e4b01191dc064966,1,177.0,2.8813559322033897,0.659323321224596,3.0,3.0,22.0,3.0,0.5345224838248487,3.0,3.0,24.0,3.0,0.6593804733957871,3.0,3.0,46.0,6.521739130434782,3.7932052142088817,6.0,8.75,38.0,5.842105263157895,2.8143101097827876,6.0,7.75,46.0,128.04347826086956,79.71141184763923,121.0,204.75,8.0,38.0,14.0,8.0,12.0,57.0,166.0,223.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-26_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,9.0,26.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
26_54e52607e4b01191dc064966,True,54e52607e4b01191dc064966,0,27.0,1.2592592592592593,0.6558958989042621,1.0,1.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,8.0,0.0,8.0,8.0,0.0,2.0,0.0,0.0,0.0,26.0,7.0,33.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-27_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,2.0,7.0,0.0,7.0,7.0,0.0,,,,,2.0,71.0,0.0,71.0,71.0,0.0,2.0,0.0,0.0,0.0,14.0,1.0,15.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
27_54e52607e4b01191dc064966,True,54e52607e4b01191dc064966,1,34.0,3.088235294117647,0.2879022412812366,3.0,3.0,7.0,3.142857142857143,0.3779644730092273,3.0,3.0,5.0,3.0,0.0,3.0,3.0,2.0,32.0,0.0,32.0,32.0,2.0,32.0,0.0,32.0,32.0,2.0,233.0,0.0,233.0,233.0,2.0,0.0,0.0,0.0,0.0,46.0,1.0,47.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-28_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,2.0,17.0,0.0,17.0,17.0,2.0,17.0,0.0,17.0,17.0,2.0,319.0,0.0,319.0,319.0,0.0,2.0,0.0,2.0,0.0,25.0,2.0,27.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
28_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,0,328.0,3.341463414634146,0.8454882916142635,4.0,4.0,54.0,3.3518518518518516,0.7808415249408664,3.5,4.0,58.0,3.3793103448275863,0.7909041285723964,4.0,4.0,26.0,9.307692307692308,6.265902844885042,8.0,14.0,14.0,9.571428571428571,4.7671033894048,8.0,14.0,26.0,200.84615384615384,145.7909989835291,204.0,296.0,4.0,22.0,0.0,18.0,2.0,83.0,24.0,107.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-29_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,10.0,8.6,3.0983866769659336,7.0,11.0,8.0,9.0,3.3806170189140663,9.0,11.5,10.0,66.0,29.408993333483703,59.0,75.0,2.0,8.0,2.0,2.0,4.0,36.0,6.0,42.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
29_54e52607e4b01191dc064966,True,54e52607e4b01191dc064966,1,185.0,2.4864864864864864,0.5011737105351896,2.0,3.0,25.0,2.44,0.506622805119022,2.0,3.0,31.0,2.5161290322580645,0.5080005080007621,3.0,3.0,0.0,,,,,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-30_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,60.0,7.866666666666666,6.365869444570061,6.0,11.0,32.0,8.5625,7.165947700870619,6.0,11.75,60.0,97.46666666666667,126.04888299368147,48.5,120.0,2.0,58.0,4.0,16.0,22.0,52.0,4.0,56.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
30_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,42.0,2.380952380952381,1.034817786538121,2.5,3.0,5.0,2.6,1.3416407864998738,2.0,4.0,8.0,2.25,1.0350983390135313,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
31_54e52607e4b01191dc064966,True,54e52607e4b01191dc064966,0,195.0,3.5794871794871796,0.6071649036263642,4.0,4.0,30.0,3.533333333333333,0.571346463723366,4.0,4.0,35.0,3.4571428571428573,0.7005400077947072,4.0,4.0,12.0,10.666666666666666,10.066445913694334,8.5,11.0,10.0,11.0,11.095544651395493,8.0,11.0,12.0,189.5,121.57414497857975,165.5,254.0,0.0,12.0,0.0,6.0,0.0,179.0,98.0,277.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-32_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,4.0,38.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
32_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,3.0,3.0,0.0,3.0,3.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-33_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,6.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
33_54e52607e4b01191dc064966,True,54e52607e4b01191dc064966,0,85.0,1.576470588235294,0.8073541529535322,1.0,2.0,9.0,1.3333333333333333,0.5,1.0,2.0,16.0,1.6875,0.9464847243000456,1.0,2.0,16.0,8.0,6.470445631227162,8.0,14.25,10.0,8.4,6.518350166176169,11.0,14.0,18.0,68.22222222222223,49.64053793560206,41.0,99.0,2.0,16.0,4.0,4.0,6.0,40.0,11.0,51.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
34_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,456.0,2.4210526315789473,0.9891253709321338,3.0,3.0,67.0,2.328358208955224,0.9906847907335022,3.0,3.0,67.0,2.5074626865671643,0.9904564960442785,3.0,3.0,174.0,10.03448275862069,5.458086805889574,9.0,13.0,84.0,10.5,5.687653082806779,10.0,13.0,190.0,165.82105263157894,162.39555725068075,125.0,236.0,32.0,158.0,54.0,26.0,42.0,2256.0,192.0,2448.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-35_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,8.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
35_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,39.0,3.2051282051282053,0.6147094812094565,3.0,4.0,6.0,2.8333333333333335,0.752772652709081,3.0,3.0,9.0,3.5555555555555554,0.5270462766947298,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-36_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,5.0,49.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
36_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,50.0,3.04,0.1979486637221574,3.0,3.0,9.0,3.0,0.0,3.0,3.0,9.0,3.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-37_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,4.0,18.5,0.5773502691896257,18.5,19.0,4.0,18.5,0.5773502691896257,18.5,19.0,4.0,148.0,26.558112382722786,148.0,171.0,0.0,4.0,0.0,0.0,0.0,56.0,29.0,85.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
37_54e52607e4b01191dc064966,True,54e52607e4b01191dc064966,1,91.0,3.0,0.0,3.0,3.0,16.0,3.0,0.0,3.0,3.0,17.0,3.0,0.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-38_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,8.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
38_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,687.0,3.0800582241630274,0.9152074416917931,3.0,4.0,99.0,2.919191919191919,1.0068821108948933,3.0,4.0,98.0,3.2142857142857144,0.8403484795073468,3.0,4.0,664.0,9.876506024096386,6.243895781552069,9.0,13.0,358.0,9.385474860335195,6.0531734550991905,8.0,13.0,668.0,166.1556886227545,144.17056265759092,126.5,206.0,130.0,538.0,330.0,18.0,138.0,3107.0,335.0,3442.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-39_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,9.0,23.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
39_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,26.0,1.4230769230769231,0.9021342216356465,1.0,1.0,3.0,1.3333333333333333,0.5773502691896257,1.0,1.5,5.0,1.8,1.3038404810405297,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-40_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
40_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,54.0,2.9074074074074074,0.3511984075327352,3.0,3.0,13.0,3.0,0.0,3.0,3.0,8.0,2.875,0.3535533905932739,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-41_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,0,,,,,,,,,,,,,,,,2.0,24.0,0.0,24.0,24.0,0.0,,,,,2.0,264.0,0.0,264.0,264.0,0.0,2.0,0.0,0.0,0.0,19.0,3.0,22.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
41_54e52607e4b01191dc064966,True,54e52607e4b01191dc064966,0,29.0,1.3448275862068966,0.7688517444384896,1.0,1.0,6.0,1.6666666666666667,1.0327955589886446,1.0,2.5,4.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
42_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,94.0,3.372340425531915,1.015832118815418,4.0,4.0,21.0,3.5238095238095237,0.9283882603225667,4.0,4.0,12.0,3.1666666666666665,1.337115846843043,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-43_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,22.0,9.545454545454545,7.848125482755331,7.0,11.5,18.0,10.11111111111111,8.266793167912557,7.0,10.0,22.0,141.1818181818182,173.5340329908246,39.0,292.25,4.0,18.0,4.0,6.0,6.0,107.0,18.0,125.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
43_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,124.0,2.0080645161290325,0.20145679768199506,2.0,2.0,17.0,2.0588235294117645,0.24253562503633305,2.0,2.0,15.0,2.0,0.3779644730092272,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-44_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
44_54e52607e4b01191dc064966,True,54e52607e4b01191dc064966,1,439.0,3.5649202733485192,0.6004179902663994,4.0,4.0,57.0,3.526315789473684,0.5380275868489702,4.0,4.0,74.0,3.5,0.6463808623235081,4.0,4.0,202.0,8.811881188118813,7.29848736633556,6.0,14.0,82.0,10.878048780487806,8.386335511189202,10.0,15.0,206.0,181.5631067961165,189.7979243713339,105.0,271.5,26.0,180.0,52.0,36.0,42.0,480.0,109.0,589.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-45_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,32.0,9.5625,7.084455951520361,8.5,12.5,24.0,10.5,7.807465769321723,9.5,14.25,36.0,63.77777777777778,58.324761274931745,33.0,95.0,2.0,34.0,8.0,20.0,0.0,93.0,19.0,112.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
45_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,126.0,3.365079365079365,0.7859076241205409,4.0,4.0,18.0,3.611111111111111,0.5016313257045503,4.0,4.0,17.0,3.3529411764705883,0.931475742477242,4.0,4.0,,,,,,,,,,,,,,,,,,,,,11.0,0.0,11.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-46_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,6.0,20.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
46_54e52607e4b01191dc064966,True,54e52607e4b01191dc064966,1,106.0,2.3679245283018866,0.5576390998471564,2.0,3.0,23.0,2.4347826086956523,0.5068698018697017,2.0,3.0,18.0,2.2222222222222223,0.7320844981409595,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-47_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
47_54e52607e4b01191dc064966,True,54e52607e4b01191dc064966,1,282.0,1.5070921985815602,0.5417968510134613,1.0,2.0,55.0,1.4181818181818182,0.4978066369700667,1.0,2.0,41.0,1.6341463414634145,0.6227398156925414,2.0,2.0,32.0,12.3125,10.196259592488776,8.5,15.25,12.0,17.333333333333332,13.9956703261683,12.5,21.0,32.0,177.5625,168.94739351109726,118.5,196.25,0.0,32.0,4.0,0.0,14.0,539.0,29.0,568.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-48_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
48_54e52607e4b01191dc064966,True,54e52607e4b01191dc064966,1,124.0,3.161290322580645,1.0152263296395492,3.0,4.0,19.0,3.210526315789474,0.9176629354822471,3.0,4.0,20.0,3.1,1.2096106376585989,4.0,4.0,0.0,,,,,0.0,,,,,2.0,7.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,,,,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-49_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,5.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
49_54e52607e4b01191dc064966,True,54e52607e4b01191dc064966,0,1.0,3.0,,3.0,3.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-50_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,0,,,,,,,,,,,,,,,,8.0,8.25,3.058944729337694,8.5,9.75,2.0,9.0,0.0,9.0,9.0,8.0,73.25,62.90298652914434,49.5,83.75,0.0,8.0,0.0,4.0,0.0,32.0,3.0,35.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
50_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,89.0,2.168539325842697,1.0895782655373398,2.0,3.0,14.0,2.0,0.7844645405527362,2.0,2.75,17.0,2.3529411764705883,1.2217393579743305,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-51_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,10.0,6.6,5.146735750831675,6.0,10.0,4.0,4.0,2.309401076758503,4.0,6.0,10.0,42.4,22.59400117041886,32.0,51.0,0.0,10.0,0.0,6.0,0.0,6.0,0.0,6.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
51_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,0,409.0,2.4254278728606358,0.7796045222315895,3.0,3.0,63.0,2.5238095238095237,0.6685840323361982,3.0,3.0,67.0,2.388059701492537,0.7968731293377357,3.0,3.0,36.0,9.5,8.296298658351892,6.0,15.0,22.0,12.454545454545455,8.039943571984361,12.0,16.5,38.0,118.84210526315789,119.7128380109555,65.0,205.0,14.0,24.0,2.0,6.0,8.0,157.0,51.0,208.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
-52_54e52607e4b01191dc064966,False,54e52607e4b01191dc064966,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0.5988805970149254,35032,2.6258849052295044,1.0780778895519016,3,3,38.91729323308271,4256.526315789473,10.0,928.0,110.12702702702703,21.94864864864865,21.0,2.0
